Id,Price
16053,135843.29642491494
14931,181993.30917657414
8299,199744.68547777933
2147,272382.8977678635
11567,197119.71937200904
5905,332116.0306980657
11160,431237.17224703403
8275,329337.39117106353
16398,218324.59042855908
11229,278416.97363235825
10309,248644.3109931984
7340,190771.35400621986
7653,270864.2328625057
272,198433.14429410815
9831,371945.89225926565
5016,372443.72075743414
5968,237865.13853736845
796,163382.42865917875
12123,215832.20083743025
16629,352420.83237543574
2637,196926.71006277628
6194,223232.81417205997
6216,197667.69348887802
14346,253550.38200190794
6428,180061.3968741566
2891,175827.06145883017
84,325078.0739989687
9260,190354.7426869369
15250,251628.1429994679
2348,374368.1451205305
10427,408296.03009439976
13230,171581.45162971926
1691,189218.54907413034
8803,229178.3065922011
5464,414765.0267955415
10559,207986.58159738692
16787,271662.271502136
4278,332587.7236678878
6183,190274.2410358552
12775,229554.36143449895
10104,233629.13206627502
13663,181451.50360940644
9404,219833.84119584106
14724,139705.4261269847
10040,193775.26891156068
4646,212137.42256047478
4754,214190.74516740922
3310,189062.88418701812
2003,265617.44187589426
7312,198431.1328381457
10921,166388.6894911998
13419,149168.71224789854
10105,148394.74829332627
2196,214809.51970092976
12659,198871.97409950444
4380,204295.36643348783
10847,91777.66607767376
10805,225874.36103472416
8709,164716.00892897675
8319,210753.37057080536
2215,158966.41542243963
7000,216943.50168597448
7701,199618.36778050763
9678,293860.67847258766
14026,226567.45906032115
7971,216565.52115483413
13734,238455.5078715646
16483,206817.63416685967
6150,140915.44947321597
2931,187631.1953220775
5418,266249.8946072633
1662,175289.6355770975
2441,224124.30034448026
669,185488.22963705455
7734,189606.35544027507
6010,186396.78484187435
266,442945.52007649967
632,193393.81298253537
16221,107839.52583690076
11832,140582.84650577855
5035,250759.5778074368
37,200541.74229340072
6168,169240.97668920193
11757,252144.66808448036
8086,147152.03499036428
6529,202560.9907853164
15121,161363.74323329757
13904,145694.76223259734
3711,180558.3398053899
16563,157288.90303591173
14494,267338.2149159176
3006,210744.6472567701
15299,184965.2952834691
92,200517.47498068132
8066,221160.3998294121
16071,203838.7328806857
10662,106760.14267746838
3883,177062.76457954684
5511,261105.1172051397
2821,152640.7850973904
9570,221928.35699305465
4326,384203.077276757
9251,209407.45060325944
9031,182453.00152048568
12689,304508.2037919848
16380,157672.76772063857
1053,169478.05168562767
4568,200796.6967802734
16140,141903.68359948322
14356,171007.10295857277
8466,185224.50602364377
15652,151241.3197068378
3285,192773.73162579312
3198,223342.4561962194
14088,195921.61878985912
2268,185886.166970559
15472,167942.01270442997
1203,226907.82772535406
7157,204332.90291590866
6886,166253.6063572817
5083,333453.3733829914
7467,189172.89075173595
14068,261603.7918702365
2080,185938.43153958317
10865,142983.41611501935
13516,106435.85064340923
14150,186604.49136819906
7609,276068.1684048153
2144,187950.9151201445
10357,170259.0027139458
2396,181594.20637390067
1526,174030.93377868622
10890,150385.25249708153
8638,344627.39435671014
6050,223209.56727068513
7639,231158.49490260612
10544,207887.48517261917
9577,160061.61104478882
13195,198556.40595743095
3484,135391.0485043748
16668,166167.10853572478
7171,223072.99203800168
8547,161272.3937471052
12735,156609.49370939238
9093,329232.37242210814
15323,161613.58035050603
14897,245353.3283702972
5135,193717.656868876
5327,280814.6026818588
13133,287260.14067062264
1676,182252.4628477801
16296,182156.5384827198
1095,145867.966869239
12528,230415.96951414723
7348,306482.9371262564
11663,204034.23734811248
1803,183137.88013660166
1510,142955.41125275314
16045,308031.7065170259
2900,357585.6744801911
3236,389801.7684999765
1318,231592.28185643264
14948,228596.5345956044
7840,183238.28888645096
15325,186201.22216461593
8700,187413.67198020467
15706,175002.49618497092
14449,171529.68372060792
16117,320597.6579346027
4529,174480.05860684157
11199,140627.70283414115
4052,214406.04685040002
821,177258.79392664004
68,222776.74107165562
554,199216.70688202724
452,191569.86903715238
11394,168223.2128268279
11393,286700.1716931777
9535,276903.7664415885
4024,255020.5367781846
10069,222455.0010152404
12007,140456.4639119295
12368,321869.4871864464
1259,191332.69200234974
1124,168793.17554768533
3707,161096.23160968855
8767,185197.6093523108
1919,188531.20488249193
16741,370227.86627086176
6664,174027.25678317607
5688,199990.5389192412
7799,266779.47191866045
14843,177248.21499572886
7532,184489.72251865204
8133,144905.24879714544
6264,250643.5881081876
4125,192211.11207061712
2410,200307.32703577395
13607,209780.58901043754
1716,220845.48551513552
1370,163823.82440958885
2273,276854.35048388754
15298,124856.30293731087
4284,287097.8075527905
12303,279223.2720111911
7808,196960.6930304377
2203,137768.587061248
7237,262660.2127063376
15864,202151.26228529456
2844,207792.17831915096
5729,188389.9562082554
11812,312922.61432582635
1779,188943.07689169317
6442,172911.31854134027
6160,186318.59037378064
8266,227342.00213078313
9903,197488.60390412534
2867,275714.58858932747
6998,213583.55577127292
13932,257870.31898879714
12587,270325.8832180087
3611,142867.40389120282
2646,167434.9678240482
1890,220561.3500266478
860,150965.79883645155
14187,369223.74289911584
12569,272523.0473452705
1276,162217.2733376956
12025,235155.0797045766
4890,193393.81298253537
14410,312781.78672690236
10352,186523.31554371899
11407,187939.25199891147
10384,382937.0914215286
7622,197197.73907896364
12578,269544.23951614083
15820,210221.86933166813
563,194184.38219939524
15226,236590.7026670783
6396,217423.128346127
6247,220542.11656903918
3339,173549.13741723314
10975,142829.16469674604
7475,119006.77449667829
11129,259834.8348713072
3051,202528.7640308558
10232,229594.75304567665
14106,204120.20681275727
5502,257545.75287808478
4558,151349.4394367246
4181,177711.90368283814
8426,250927.43753907323
6611,204503.2677205318
14641,199359.4069903273
15539,340282.1303974637
13119,387084.54923909955
11716,115795.92785146298
7316,234930.94442236875
7791,392714.2368161737
13034,244955.17081713723
1068,219001.79668893255
4060,294297.69907958445
10172,264532.03998181626
2591,204332.90291590866
12494,238153.8213157514
7828,212084.02776769828
15284,245650.83779959826
7947,191523.49526902943
16335,260923.15076250397
10234,245353.3283702972
2797,184909.69553326326
5341,132428.8141013546
3059,202941.16055490798
1559,375383.1010795231
15320,237330.81722613194
10284,231198.18449845162
4134,313243.59487052757
4481,170737.0593395438
7222,179384.1497401471
4062,181726.1690967802
2192,124239.1421896632
9637,329498.25036127184
16236,381235.09390656673
4272,308677.6223609083
9406,198531.71790690697
14309,203900.6422783522
1946,214503.89847135684
16235,411484.8550127134
7146,170244.69447260437
16784,171208.27636992343
349,178236.9959140859
6251,152749.2595393167
5128,140811.28634997754
11718,301081.8167953971
16721,217380.5553890529
12517,162377.1745546839
15961,245123.72402318064
9428,160190.838452012
14541,139705.4261269847
10168,189249.65925824665
11270,184424.48300399721
13210,460987.2720613252
11518,128229.46936801482
12612,188290.26799995275
16352,141237.46589839787
9935,182763.451031597
15521,168378.52074395475
11482,399130.6781426181
11443,177179.9121551002
9459,286118.60116931755
9218,213939.73078026032
854,154785.12276871104
5619,319327.46546658175
9208,179598.02275518724
4391,220664.79937484357
15207,190594.2346822497
7183,137585.87853092887
16442,185606.8438006711
7936,209391.41754969108
10606,197207.77350365504
4979,192873.46842767403
4854,145216.01652219662
16476,459395.95738411
10516,214583.24527674395
16261,142538.106115757
90,192905.9106213018
5433,183796.18432243358
14338,154961.82322442767
13487,420749.80798927794
8211,109743.2002502119
170,362329.65302388795
14051,155776.2372327188
10686,311172.39635922393
7595,160565.72325688213
6777,322836.22057582834
14661,186206.30292679128
13991,184939.52871746974
16795,244268.88480369165
2740,133961.45002523196
7368,187841.5052432729
2413,169208.69112615695
1852,305748.76490793354
15200,155143.75083177272
8467,370447.74499004736
16379,219861.8158301731
3375,277057.92177339166
5945,187669.77899349132
2641,205282.41285317435
2837,206775.80527042452
3498,173737.4752102886
10876,244585.33760109506
1285,189865.08364851953
9285,212934.57465516412
4015,216023.0987488428
2526,219369.0435782559
7814,196471.82370420152
7117,222511.7589404433
12359,185057.54943974403
3303,174763.9952342852
13874,259474.64553362844
5484,288076.56690965925
15067,183751.88983900525
12639,138690.86376840444
3388,196886.0074867445
4256,121085.7650528608
15738,192305.66363940627
14049,228842.1782839434
15780,124374.50884569579
9564,163382.42865917875
11910,219677.07984238435
11315,200862.88308497347
1733,204451.0761348377
3910,184401.71496144045
7552,202270.66855441348
254,183037.84226978125
5222,168152.20530513284
8314,226217.77983335714
16743,206248.8075111676
10335,293130.8932707271
8226,236369.63568873503
12254,224903.9430763041
13152,218403.50202424012
15020,418766.1769761338
16349,158667.81841004663
11924,199208.58869376132
12543,161017.85819291865
14114,127397.314552196
12318,153759.81583811494
15383,247591.15112421583
6679,174367.34201031367
635,193476.79662591522
15993,125317.56700467404
11375,183656.16318810996
11216,186545.5494031352
15401,234142.6120685183
11301,159402.20706428753
13804,358358.5593120716
10839,171352.01328728715
1588,228461.16359337256
3596,163970.41525247434
5816,143200.72637146423
8099,171632.29721492922
6551,224995.1404190039
14075,145694.76223259734
13431,178240.77981929047
9481,165878.64264734753
5295,312688.22822922654
15859,154468.1720861402
10634,189032.14253867703
444,145702.31438135856
11686,157343.02213050466
1213,156050.53164678757
13970,245257.70774994604
6849,274461.26259394916
9911,171598.3576401721
5649,185855.54706028377
7184,122231.63784513135
5877,220720.6508531985
1655,140162.8401346031
15301,156820.79180843214
12389,238942.65152700915
5241,209643.57486135545
7048,116552.65257396543
10574,316746.28226368147
8593,154785.12276871104
4752,189918.89083301072
14663,274115.5456817194
10994,148197.87283113584
87,182082.7085309884
5132,188982.77256767475
6372,242696.91802777076
7411,240569.8840407743
3319,218598.29337551305
9355,169062.69029899623
5139,114468.66130559097
56,416864.69442682684
3249,190661.27956186704
5047,153512.13962478147
13238,249916.5945336144
2190,361139.7340839982
15599,204760.08786574405
6542,191947.56298983755
1968,154422.25332354673
5630,166076.10023315047
9157,286984.84499067307
789,202266.06326314353
1413,186631.79109270906
12514,191658.76041081524
13459,208357.07106649314
1345,418444.91177838726
4034,230923.9982429788
15169,161336.67155219842
6770,198895.63874820468
3334,138891.41038961356
12998,202572.74977477544
15870,201579.66267329303
1871,169012.56218512024
5770,141088.08162473654
13196,133961.45002523196
7633,231097.07574903427
10699,175480.6800635416
15470,282721.01258844574
1903,203054.23449222257
13860,199461.16034040862
7649,186398.05496185747
11043,214256.8496868698
2922,325771.59907747863
7538,155333.35345959108
9477,306185.052974844
117,296719.74916245876
1457,193393.81298253537
7082,329402.0319101692
3053,132291.16594199478
12522,227315.56816878368
5744,89770.12553006993
13566,183780.4318995802
1464,245304.2242147733
3852,312599.7594966742
9557,295218.60608455923
14719,463266.7867962299
13978,164148.88417270852
3286,160285.02834339402
13019,127747.31022988191
1421,185118.66249462104
13502,494951.6002896145
14811,183120.76406308002
9297,170011.50413711925
7749,416488.52788467915
16555,184768.9741230141
14576,126124.1290963147
12766,242870.12469010326
4679,192727.84737594155
10033,200190.06663851617
11231,210133.8651910531
15112,188797.2027474548
10617,138690.86376840444
2175,178825.16570837423
16502,180884.01201851064
10106,182215.64154012158
12561,343589.4368482383
15907,199727.48072708616
8069,245449.4022744687
8316,200561.40183753628
12343,220078.79115531582
12092,344001.98202138755
1527,285996.58576281264
10010,204332.90291590866
655,214503.89847135684
10549,230402.88980712573
3248,418611.21744814963
13499,159894.90442714724
14959,299579.0067633207
6070,129938.1632629382
11360,292223.41848861694
12102,140547.1368448716
11870,179655.17939862947
3713,197249.5005539047
3230,250256.63650702103
7742,190853.47859162555
15092,167610.0059209619
8728,355028.0390457817
3386,264160.94918642886
9409,249494.48405832288
16545,346319.636808388
3127,192310.21145692898
11344,215706.10333723534
2112,139268.90361080787
7310,354007.29882579483
6313,187006.23264397515
3681,315693.39055373636
5114,289068.141703532
270,264570.2709038362
14350,181594.8623061615
12223,259383.36126758167
1066,193423.45719968763
16116,154468.1720861402
11410,244148.33193733176
4088,257020.5439239023
5956,189827.7145764982
14669,212894.52236810402
13871,139705.4261269847
4126,232402.30466466417
12114,226053.4461138644
16607,170541.49030252383
4266,161018.71737509797
13518,201036.0380540781
11856,246204.42455795797
3885,172203.58707713318
8891,223499.75762930277
4964,211726.93534230007
7696,289032.6459712544
6894,178056.97437136847
9766,194490.34660252082
4800,240684.26934465778
2840,111647.98138193358
4743,189696.17408760253
13562,205502.92239091155
8301,223580.2692002405
5405,277512.80778576684
1535,159514.40309656243
9073,214503.89847135684
1698,176016.76836938475
12262,208047.52391770427
6794,184033.54779972276
12701,224267.01569916727
8432,264821.6003211107
13540,198531.71790690697
8629,168597.55935725212
1440,218377.90796298307
8596,239590.94282887506
9575,192704.01576748752
14976,192483.32742897453
3149,215018.8502219425
5157,188049.51741011723
10748,195578.47766761272
9719,182629.2727205862
6376,205291.1929539181
9733,136885.36070550492
4749,175284.0829832356
4994,173292.15021458472
538,186070.16503176687
5512,116098.90450399432
9778,168012.5836675634
9761,190292.9580826554
3174,141865.50346775044
13429,201098.7221967852
10467,209146.87635668906
14129,139955.19882688337
13608,168339.6152587781
11106,353634.6412607282
12048,176291.50887205955
1054,176860.18448454892
3582,187758.88895448114
1566,143903.2244674719
11529,370167.7288040861
11859,441775.516460131
10582,131300.64486988477
14907,209876.5542945198
14039,316713.99178236653
10489,169668.92432612396
3331,209309.6376575746
10153,231242.92112820904
5271,185488.22963705455
11871,168289.3731068584
776,200923.76099400673
3994,207413.478480489
9433,187956.7249877814
14275,133553.7738756874
8030,183353.4324581401
8169,237605.334903782
8053,256743.2100030336
4822,212208.56545661093
13197,149763.79145013881
13634,219811.80942621612
8951,355924.7467849078
12176,128103.1487725292
15471,214222.993340511
14962,210584.670552334
12512,183303.51635317376
8697,182485.26759114856
7095,344825.45126346545
13639,253076.36393975702
16660,206740.55927625677
5848,168464.2810563738
5386,301217.40973687073
10880,181933.30431671836
3954,164475.90690814808
13426,200620.0816228403
5966,182805.7139550973
16315,185954.04523920183
7455,176912.99631803713
11071,170789.27131786276
14740,315646.39717766346
16087,188586.90740240618
8931,143417.1043538421
15289,246458.16205760467
16089,287342.40703548363
12128,276616.994603403
4724,307926.47294835164
8585,271715.0942772355
7188,201986.96718490604
5423,201499.37412376763
10488,198114.0642492549
5980,386869.1234141045
8376,152070.4040905958
12397,261677.80957380746
16496,240471.6599458376
4891,254870.1818973669
9710,186483.2851796103
6339,247215.75704098254
244,222969.36633173656
5002,247013.72954231885
5358,315347.10798747273
7636,195004.43300855826
9361,184910.07087442608
3601,140662.59483222992
15755,232875.0624562285
172,395258.004858344
3037,386066.7253157973
577,188290.26799995275
3607,247561.82188081086
2515,153270.57998348813
10413,198256.90139699806
10511,273357.5303256948
4637,167701.2077389112
12736,179999.19070621592
9534,188845.13957965653
11641,154468.1720861402
10419,176293.72186101662
15313,186970.3108608636
14915,246780.61465357567
12409,184761.5182403877
9405,254218.39126019576
14066,305897.70361549326
14108,185326.81223531693
11931,386157.2816572867
11464,167228.72361645728
926,111765.95743190729
11190,153913.43832160407
10260,229568.20141224485
12712,112634.88472310129
1234,304077.59183983714
11608,214248.81678119928
3776,279792.23371352715
4881,204302.41479068072
10266,283572.9948284689
3262,390203.44875898585
3576,186220.38502881944
16604,199079.41650505652
8041,192248.23004157326
10691,109247.87374046182
8357,175250.5945657997
11661,145247.17964687405
4453,178694.9809999908
15936,191707.81602426953
8463,190073.5413674698
15770,227985.29494613156
466,185566.03254535666
14965,136698.62001703682
11227,350081.93896305613
9894,225590.83947891527
11746,171330.66452362365
4118,188524.57576312788
756,333399.95167855424
15589,231979.33418207386
109,437167.15198565845
5778,186631.79109270906
1731,206695.15690288445
3450,133279.28073973567
2961,262213.24523886974
222,199788.99452531437
11454,356092.8589806633
7339,283540.2799386361
12096,209441.81665308328
14074,213222.7467227751
4058,177534.65057858775
6603,209057.0060382989
3289,204971.69020228894
16681,289193.66017970425
8200,162074.8968581672
3343,312030.6877051501
7802,115556.62535578117
2082,211586.3519352509
217,190883.0598529055
1720,168757.59284020693
7224,258773.9770042801
6176,302314.15207128273
12571,363348.0077046929
16666,201304.5656960832
8908,181726.1690967802
6914,425486.59093589254
5428,338869.24145386333
381,163969.91657096497
3991,139268.90361080787
16365,258878.63787154385
1046,139705.4261269847
391,136866.3462472705
9212,193907.11910584322
3022,154864.37000487652
9961,141892.03789262008
6764,270344.091610525
7720,253160.2595273026
4809,268280.6029472047
8877,174113.40825561227
7817,176685.5204458909
10614,222199.57894094056
5553,195368.64076154298
16488,162377.1745546839
11002,457263.21110119973
13592,195818.78842241832
15050,174030.93377868622
13553,184541.6967939231
9041,174624.90519392426
5461,167345.9692490088
16274,203833.86447606861
2138,217200.57043127262
6245,244268.88480369165
8245,239746.73331432944
6491,192112.99127432177
13218,210953.36315764044
13101,348774.4278622028
10462,181364.74973420345
4079,185049.6777811107
1506,148001.20442172317
14107,191330.8952376073
12215,174815.94807136653
11576,156029.45283353067
10567,336790.90323203907
12713,183779.0685907202
1468,273399.4415973277
2549,149769.16370115304
4172,166791.06773332987
12380,180901.7638889308
3513,151221.99974482035
8165,189771.75674495337
1127,141652.43462332035
14601,412401.1562677592
15526,158434.8741412787
986,223441.9992372804
14968,182824.01768740523
9348,442458.2186761236
6317,137707.9165317265
7497,122324.33620603812
5079,177654.6247358031
528,227043.5752581452
10964,202979.3535124863
5812,419923.1618715079
11022,234591.00903745997
16251,304255.34722775454
5863,362002.33921013057
8664,221140.33429021144
5396,235186.17137508746
6917,192340.84010453883
12776,189849.19332359324
473,196855.07697013012
13333,185631.66708405517
13023,316746.28226368147
7357,142424.23840540365
10955,302922.95659342146
11914,435883.20800091705
12535,181672.24712207628
11205,117575.5793289599
13209,312630.63937660033
16119,198746.08390249152
2174,193393.81298253537
4834,195354.8938238962
10151,174280.607619294
5584,197026.37742523281
6672,180969.2183387272
12858,229033.0650164795
5106,224362.97732176195
8884,159309.14920290184
13766,233368.44807672678
12556,247905.3644196029
12910,199065.8030215816
6258,204829.67011371627
7100,185343.8140280902
1793,151607.42112051198
3335,195932.9001815109
12835,198693.88463344862
10591,246865.16542713714
15707,163449.0964098218
16389,381211.3484804699
7440,175630.6269183798
6293,170878.77686939057
3937,166791.06773332987
16527,183295.58195990644
5102,344216.8968584632
10734,201981.4443702149
7986,211326.16959342337
6495,212435.13824593415
9571,140593.52686344797
5131,131570.71534157178
10761,190019.7457821197
143,285770.2435734073
13829,277421.8949712816
13662,148916.72287642313
1771,104240.68983623474
5448,206905.40330522702
8594,189166.92276743814
12038,151901.6009581799
16471,355399.41131552
16764,170478.3924905139
1282,143866.70042326103
15101,214050.0233395322
9473,173515.56975423804
2324,293349.1934834127
14448,255594.07230200476
6000,266412.24725790735
2077,231973.40330796278
12960,179356.91856826397
15837,193858.1152106513
8805,191829.26878267617
9987,209832.6418326539
1580,185258.47538443658
11089,127265.36600880329
10926,156609.49370939238
12773,230713.39445539544
6490,183033.22277960117
10858,194711.15392013328
2831,250047.4244587373
16326,307253.28399678395
371,214927.52120381047
8852,375355.84743019525
6713,118725.66307538697
4230,202512.64244953817
3639,199226.59466750873
3642,218697.1526251175
5149,185259.26258159778
2861,189938.61904872672
13300,188202.90942534764
2807,183719.63045968223
5919,185606.8438006711
12716,185297.21946947864
4271,331894.42365743633
16055,193352.86728858086
3747,199629.33847611985
5857,204183.45672949366
6884,152070.4040905958
16027,227288.52411017317
3512,255198.23526289331
5181,289037.94061369984
16732,247078.58665196074
1908,240305.7246876152
12082,177094.74774024347
7286,187631.1953220775
8216,187056.57247258836
6929,454040.6449640639
3950,111188.7602177996
12479,281686.0611446261
877,261622.43092447822
1366,350605.4982275629
384,170991.6681407275
5767,240524.42742501778
6910,303474.37180595275
187,188245.31412580382
10164,245667.8610738836
8603,202868.32403865235
15834,199056.32452033242
3078,411002.44745103864
3479,90088.06352223242
6671,168530.54808305472
6078,250231.24628026303
16271,208104.28956610913
16191,200440.8239837481
11544,202560.9907853164
7781,235786.9070208208
14918,191587.50957360264
6238,159778.52030817626
12989,198102.51855613533
11907,174030.93377868622
9696,234064.31328450734
14084,244264.06855205534
3895,383092.06733932334
4367,213737.69847336077
8453,403266.66753058933
7638,189941.1636481285
8373,176499.21450698606
4674,141892.03789262008
15787,186482.235556507
5903,240657.1304448802
13679,178887.53894315282
9018,258240.98100057166
15823,115241.3761057731
13289,129897.9865773095
9896,320420.27471435687
14436,150783.36168431275
5547,273345.34292079543
4048,140627.70283414115
16579,196544.30327436375
8550,348623.23619059834
9385,184921.7752936739
5242,244794.91565390266
31,225276.24420511513
6144,201450.7355672764
3990,204833.50411906975
2523,254169.36924884768
12608,333962.1466602567
7234,395464.3956973047
15264,161838.15233618265
9623,196537.92784795768
3161,184748.72331126002
7425,232790.8481969831
13021,140829.62382875738
4044,190036.72881966908
15411,196537.92784795768
979,235271.58477304192
5514,137531.2412911597
4817,201061.9003633539
2115,189172.89075173595
10571,183907.93405750892
8992,167577.0467864033
15546,166451.83430092028
11359,147960.29853883042
11972,184181.1872455027
12838,158963.92820855833
5948,464505.8190527094
422,215086.69091611312
4855,131350.78398681543
16197,249905.1363617817
8926,132631.49716853094
5703,383698.7752045981
8848,172033.02864386202
7039,160797.64933369716
3806,108600.83305017212
15154,256743.2100030336
13132,138284.9147436462
7438,126746.64100965903
4398,317900.20877644606
2440,417305.05799545255
3751,179567.44371053932
1476,181823.8614746399
2264,226278.5793861233
16444,156418.10772929687
10704,142178.5438241429
4033,152451.1705298179
4508,195640.33829897462
16290,272244.5896875237
10387,223132.4918405623
5457,219483.36681498995
4910,176700.8850402424
7451,262798.7819488811
10732,186977.66250889696
8015,147907.44748116922
6148,214583.24527674395
5892,182276.84132910793
7825,180790.94241032522
6851,395319.77404356335
6633,176151.6008042751
2139,195137.58470070004
10213,140874.6469146364
2830,188544.57243597953
13907,276020.6034598964
15897,179877.0639710192
8311,196390.42516453905
14230,199426.31485281693
3878,157260.55565632344
13732,140019.97920960808
12110,297609.8294775953
10675,218891.72952253468
12946,262182.4771896013
16754,167412.83580446194
4394,128056.31686325521
16728,167859.8172193318
14378,139058.04151336494
9949,190354.7426869369
994,335228.7985000942
13258,236968.26369139698
5883,132409.27145708344
6933,195083.03746654835
13193,150045.29482208044
13286,181726.1690967802
13407,150163.79435965055
7512,198244.4506320601
7221,262600.8798600476
14428,316576.1161620677
1740,141892.03789262008
3,222157.1225624779
12952,145725.3249160974
11537,257845.27456740025
2558,289401.8826168113
14081,174030.93377868622
3517,289292.5171181876
7149,252909.12642227026
15777,152370.5359998107
8995,444710.846846657
826,273630.95351663645
509,215476.24756244637
14875,185631.66708405517
6591,167564.87135112344
11283,378405.2000895828
9897,275617.00101135543
14902,169618.42141281604
14291,335310.41901576455
3162,109743.2002502119
4206,156048.181558995
11580,175621.86525798816
2007,182194.36991258882
14939,176548.7801626693
13572,407221.1191616757
